t,value
1781403273,255852544
1781403303,25165824
1781403333,47185920
1781403363,57671680
1781403393,61865984
1781403423,88080384
1781403453,92274688
1781403483,98566144
1781403513,102760448
1781403543,109051904
1781403573,113246208
1781403603,120586240
1781403633,137363456
1781403663,143654912
1781403693,147849216
1781403723,155189248
1781403753,159383552
1781403783,165675008
1781444820,46137344
1781444851,8388608
1781444881,67108864
1781444911,223346688
1781444941,233832448
1781444971,238026752
1781445001,245366784
1781445031,249561088
1781445061,256901120
1781445091,261095424
1781445121,268435456
1781445152,271581184
