t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1781381611,12,3667,576.1666666666666,46,1000.9538027059567,236.0,620.75,3667.0,3667.0,3667.0,3667.0
1781381641,12,3667,576.1666666666666,46,1000.9538027059567,236.0,620.75,3667.0,3667.0,3667.0,3667.0
1781381671,14,3667,515.6428571428571,46,933.6644601653338,207.0,620.25,3667.0,3667.0,3667.0,3667.0
1781381701,16,3667,452.1875,8,886.3204250344982,183.0,530.25,3667.0,3667.0,3667.0,3667.0
1781381731,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781381761,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781381791,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781381821,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781381851,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781381882,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781381912,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781381942,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781381972,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781382002,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781382032,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781382062,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781382092,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781382122,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781382152,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781382182,18,3667,411.6666666666667,8,840.9029460680242,166.0,350.75,3667.0,3667.0,3667.0,3667.0
1781382510,5,3327,937.8,142,1345.9311646588765,369.0,1960.0,3327.0,3327.0,3327.0,3327.0
1781382541,5,3327,937.8,142,1345.9311646588765,369.0,1960.0,3327.0,3327.0,3327.0,3327.0
1781382571,8,3327,788.875,142,1051.5843064497628,481.0,749.25,3327.0,3327.0,3327.0,3327.0
1781382601,8,3327,788.875,142,1051.5843064497628,481.0,749.25,3327.0,3327.0,3327.0,3327.0
1781382631,8,3327,788.875,142,1051.5843064497628,481.0,749.25,3327.0,3327.0,3327.0,3327.0
1781382661,8,3327,788.875,142,1051.5843064497628,481.0,749.25,3327.0,3327.0,3327.0,3327.0
1781382691,8,3327,788.875,142,1051.5843064497628,481.0,749.25,3327.0,3327.0,3327.0,3327.0
1781382721,10,3327,645.5,8,975.8901634462309,313.5,689.75,3327.0,3327.0,3327.0,3327.0
1781382751,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781382781,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781382811,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781382841,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781382871,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781382901,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781382931,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781382961,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781382991,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383021,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383051,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383081,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383111,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383141,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383171,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383201,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383231,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383261,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383291,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383321,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383351,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383381,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383411,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383441,11,3327,601.9090909090909,8,937.0311045579494,258.0,660.0,3327.0,3327.0,3327.0,3327.0
1781383471,16,3327,435.8125,4,808.6993028932324,174.5,537.0,3327.0,3327.0,3327.0,3327.0
1781383501,16,3327,435.8125,4,808.6993028932324,174.5,537.0,3327.0,3327.0,3327.0,3327.0
1781398740,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781398772,6,2728,623.3333333333334,56,1042.7371033326983,212.0,1031.5,2728.0,2728.0,2728.0,2728.0
1781398802,24,2728,245.125,3,551.9576474379329,66.5,351.5,2162.5,2728.0,2728.0,2728.0
1781398832,24,2728,245.125,3,551.9576474379329,66.5,351.5,2162.5,2728.0,2728.0,2728.0
1781398862,24,2728,245.125,3,551.9576474379329,66.5,351.5,2162.5,2728.0,2728.0,2728.0
1781398892,24,2728,245.125,3,551.9576474379329,66.5,351.5,2162.5,2728.0,2728.0,2728.0
1781398922,43,2728,148.25581395348837,3,423.8603820567545,11.0,137.0,453.79999999999984,2728.0,2728.0,2728.0
1781398952,43,2728,148.25581395348837,3,423.8603820567545,11.0,137.0,453.79999999999984,2728.0,2728.0,2728.0
1781398982,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399012,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399042,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399072,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399102,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399132,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399162,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399192,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399222,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399252,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399282,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399312,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399342,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399372,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399670,5,2369,728.4,147,942.4008170624641,232.0,1529.5,2369.0,2369.0,2369.0,2369.0
1781399702,42,2369,275.1666666666667,4,432.35931966457366,48.5,455.25,873.35,2369.0,2369.0,2369.0
1781399732,78,2369,156.39743589743588,3,341.7388058472602,11.0,131.25,777.5499999999997,1502.4800000000025,2369.0,2369.0
1781399762,96,2369,128.07291666666666,3,313.32452471054313,8.0,56.25,769.5999999999999,964.6400000000034,2369.0,2369.0
1781399792,96,2369,128.07291666666666,3,313.32452471054313,8.0,56.25,769.5999999999999,964.6400000000034,2369.0,2369.0
1781399822,96,2369,128.07291666666666,3,313.32452471054313,8.0,56.25,769.5999999999999,964.6400000000034,2369.0,2369.0
1781399852,115,2369,110.98260869565217,2,289.1493265221669,8.0,38.0,705.799999999999,871.4799999999999,2129.960000000005,2369.0
1781399882,133,2369,96.67669172932331,2,271.15472908309005,7.0,27.5,633.2999999999997,867.52,1861.039999999995,2369.0
1781399912,151,2369,85.82781456953643,2,256.0838342311466,6.0,20.0,605.4000000000001,860.3600000000007,1592.1199999999847,2369.0
1781399942,151,2369,85.82781456953643,2,256.0838342311466,6.0,20.0,605.4000000000001,860.3600000000007,1592.1199999999847,2369.0
1781399972,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400002,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400032,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400062,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400092,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400122,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400152,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400182,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400212,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400242,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400272,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400302,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
1781400332,155,2369,92.64516129032258,2,257.6070384498498,6.0,24.0,604.1999999999999,853.0799999999996,1532.3599999999965,2369.0
