t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1781371260,5,0.18483067652482027,0.7165313105737895,0.9355069850316181,0.9780228724846006,events/second
1781371290,5,0.08756631006991514,0.4345982085070785,0.8464817248906145,0.9459594689067653,events/second
1781371320,5,0.05739013911840321,0.26359713811572705,0.765928338364649,0.9149472287300309,events/second
1781371350,5,0.04268046179317276,0.15987974607969416,0.6930406200864418,0.8849516907190782,events/second
1781371380,5,0.03397739843299038,0.09697196786440523,0.6270890852730563,0.8559395234122649,events/second
1781371410,5,0.028220501666398612,0.05881647164243003,0.5674136687970038,0.8278784880832374,events/second
1781371440,5,0.024132154477394058,0.03567399334725248,0.513417119032592,0.8007374029168075,events/second
1781371470,5,0.021075807806196542,0.02163737071949315,0.46455902036091146,0.7744861083592833,events/second
1781371500,5,0.018706376087931263,0.013123728736941,0.4203503845086819,0.7490954336047502,events/second
1781371530,5,0.016817812343228662,0.007959943848706472,0.38034875658925854,0.7245371641800638,events/second
1781371560,5,0.01527582918282333,0.004827949993831455,0.34415378686541237,0.7007840105925321,events/second
1781371590,5,0.013992651653759288,0.0029282996948181974,0.3114032239145977,0.6778095780054496,events/second
1781371620,5,0.012908432981705012,0.0017761035457343848,0.2817692890949583,0.6555883369077848,events/second
1781371650,5,0.01198012856266992,0.001077261255312224,0.2549553960265099,0.6340955947454312,events/second
1781371680,5,0.011176197367945749,6.533919798673831E-4,0.23069318225496274,0.6133074684824942,events/second
1781371710,5,0.010473706408488654,3.9630226859990774E-4,0.20873982339007952,0.5932008580621287,events/second
1781371740,5,0.00985405332878188,2.4036947641951534E-4,0.18887560283756172,0.5737534207374317,events/second
1781371770,5,0.009303590293285362,1.45791457107509E-4,0.17090171280152472,0.5549435462438703,events/second
1781371800,5,0.008811310641866032,8.842698865988359E-5,0.15463826454925472,0.536750332785652,events/second
1781371830,5,0.008368594663585253,5.363367976828076E-5,0.1399224880243093,0.5191535638093572,events/second
1781371860,5,0.00796823244594683,3.253047117267146E-5,0.12660710278908352,0.5021336855390226,events/second
1781371890,5,0.007604325413296607,1.973072814112323E-5,0.11455884399268768,0.48567178524771115,events/second
1781371920,5,0.00727233904089094,1.1967291556046098E-5,0.10365712861152783,0.4697495702414253,events/second
1781371950,5,0.006968184551761342,7.25852924246207E-6,0.09379284861387623,0.45434934753200945,events/second
1781371980,5,0.006688369626174595,4.402520529973962E-6,0.08486727897001739,0.43945400417645375,events/second
1781372010,5,0.00643016940916995,2.6702636814435204E-6,0.076791089578968,0.42504698826075266,events/second
1781372040,5,0.006191251027841933,1.619596792312624E-6,0.0694834512228015,0.41111229050718606,events/second
1781372070,5,0.005969412054507494,9.823351109098413E-7,0.06287122660066725,0.397634426484586,events/second
1781372100,5,0.0057628323268639455,5.958163628790291E-7,0.056888238346101495,0.38459841940182016,events/second
1781372130,5,0.005570101328066069,3.613808916445993E-7,0.051474606701700745,0.3719897834653715,events/second
1781372160,5,0.0053898492824231755,2.191885906167386E-7,0.0465761502223834,0.35979450778252225,events/second
1781372190,5,0.005220911223627119,1.329446004682528E-7,0.04214384350927639,0.3479990407922539,events/second
1781372220,5,0.005062211303696602,8.063497622724188E-8,0.03813332654704518,0.33659027520656226,events/second
1781372250,5,0.00491292898883332,4.890758532702155E-8,0.03450446073395047,0.3255555334454563,events/second
1781372280,5,0.004772211415978969,2.96639499933503E-8,0.031220927161230885,0.31488255354945344,events/second
1781372580,5,0.19504462601538772,0.06226947249761561,0.01572243946909627,0.005448581337016948,events/second
1781372611,5,0.08964066297825578,0.03776834423393649,0.014226251534443731,0.005269955593948566,events/second
1781372641,5,0.0582646193332427,0.022907658744463343,0.012872444706756173,0.005097185899292265,events/second
1781372671,5,0.04316981978972851,0.01389419737075123,0.01164746963227191,0.00493008026894533,events/second
1781372701,5,0.03428616414369837,0.00842725669745928,0.010539066348717162,0.00476845301279258,events/second
1781372731,5,0.028432947913294326,0.005111389564277688,0.009536141583482906,0.004612124528364912,events/second
1781372761,5,0.024285724376085824,0.0031002144844696163,0.008628657728424019,0.00446092110126252,events/second
1781372791,5,0.02119431485987185,0.0018803751365160186,0.007807532380103216,0.004314674712121029,events/second
1781372821,5,0.01880267459291559,0.001140505172058294,0.0070645474400447454,0.004173222849906022,events/second
1781372851,5,0.01689469423080542,6.917513544141878E-4,0.006392266865242636,0.004036408331328506,events/second
1781372881,5,0.015338720676934703,4.1956840534994506E-4,0.0057839622457429634,0.003904079126180637,events/second
1781373780,5,0.2455945483236524,0.07356268973870915,0.016255353339611586,0.005509458710974424,events/second
1781373810,5,0.0991909744085084,0.04461802673745505,0.01470845194507636,0.005328837170195302,events/second
1781373840,5,0.062164986747624607,0.02706220119214454,0.013308757681288879,0.0051541371078598665,events/second
1781373870,5,0.04527115984672594,0.016414054742347445,0.012042261937603674,0.0049851643948138225,events/second
1781373900,5,0.03559552298078572,0.009955627451435276,0.01089628919893402,0.0048217312662135635,events/second
1781373930,5,0.029329878979070953,0.006038393285972244,0.009859370184936572,0.004663656112879247,events/second
1781373960,5,0.02493686304222712,0.0036624706633450817,0.008921127061598729,0.004510763279488134,events/second
1781373990,5,0.02168865736461147,0.002221400747616859,0.008072169576387721,0.004362882869383937,events/second
1781374020,5,0.019189977464710524,0.001347347660938191,0.007304001077447091,0.004219850555785275,events/second
1781374050,5,0.01720673596828244,8.172076656511145E-4,0.006608933476249093,0.004081507399183459,events/second
1781374080,5,0.015595803184584534,4.956615045695917E-4,0.005980010302620647,0.003947699670726678,events/second
1781374110,5,0.014260705697655529,3.006338993607511E-4,0.005410937082051704,0.0038182786813943568,events/second
1781374200,5,0.1790903524618127,0.7165313105737895,0.9355069850316181,0.9780228724846006,events/second
1781379210,0,0.0,0.0,0.0,0.0,events/second
1781379240,5,0.144248188309109,0.057290680373345504,0.015462570402294488,0.005418395368252192,events/second
1781379270,5,0.07728856706568482,0.034748554162230876,0.013991112279011392,0.005240759238950647,events/second
1781379300,5,0.05278827499606749,0.021076063480078074,0.012659681909991878,0.005068946714662889,events/second
1781379330,5,0.040085442087741674,0.012783278686717098,0.011454953892593597,0.004902766874907313,events/second
1781379360,5,0.03230864490870226,0.007753450455144969,0.010364870903895354,0.0047420350583202014,events/second
1781381160,5,0.4499128775206583,0.07995558537067671,0.01652854617838251,0.005540151995103271,events/second
1781381191,5,0.12097750199058195,0.04849551394258635,0.014955647047935757,0.0053585242087813905,events/second
1781381221,5,0.07006542192016091,0.029414016064700125,0.013532429059911309,0.005182850889555962,events/second
1781381251,5,0.04931324442731342,0.01784050256852057,0.012244648170324937,0.005012936826776012,events/second
1781381281,5,0.03804782152308724,0.010820811792489714,0.011079415835195552,0.004848593209556934,events/second
1781381311,5,0.03097279102316143,0.006563154115125031,0.010025070017665068,0.004689637416971191,events/second
1781381341,5,0.02611678560175091,0.00398075419524247,0.009071058470413772,0.004535892815117381,events/second
1781381371,5,0.022577945724619786,0.0024144494681942494,0.008207833125222417,0.00438718856084218,events/second
1781381401,5,0.01988253116664203,0.0014644376287866754,0.007426754532696273,0.004243359411897037,events/second
1781381431,5,0.017762190784348413,8.882263210959868E-4,0.006720005395751755,0.004104245543318669,events/second
1781381461,5,0.016050822662299947,5.387364965084744E-4,0.006080512331479735,0.003969692369829335,events/second
1781381491,5,0.014640063353738094,3.267602026385579E-4,0.005501875078351937,0.003839550374059502,events/second
1781381521,5,0.013456904176501172,1.9819008127419836E-4,0.004978302440252359,0.003713674940402058,events/second
1781381551,5,0.012451196129784148,1.2020836074374003E-4,0.004504554326240061,0.0035919261943134244,events/second
1781381581,5,0.011585438214327622,7.291005634487488E-5,0.004075889305957768,0.003474168846883002,events/second
1781381611,5,0.01083208505396166,4.4222184574542246E-5,0.0036880171558032067,0.0033602720444982437,events/second
1781381641,5,0.010170679421476515,2.6822110783930957E-5,0.0033370559209292966,0.003250109223438289,events/second
1781381671,5,0.009585272480045232,1.626843254866299E-5,0.0030194930633352765,0.003143557969234582,events/second
1781381701,5,0.009063553812264204,9.867303126231044E-6,0.0027321503072057817,0.0030404998806422058,events/second
1781381731,5,0.008595735264972922,5.984821874737448E-6,0.002472151829658233,0.0029408204380707583,events/second
1781381761,5,0.008173870388498133,3.6299779599471054E-6,0.0022368954785408294,0.0028444088763285823,events/second
1781381791,5,0.007791526957653857,2.201692926789038E-6,0.0020240267292191967,0.0027511580615389346,events/second
1781381821,5,0.007443346639572882,1.3353942633699942E-6,0.001831415119702466,0.0026609643720913226,events/second
1781381851,5,0.007124931011857987,8.099575635382691E-7,0.001657132928263597,0.002573727583495718,events/second
1781381882,5,0.0068325860945015705,4.912640953521036E-7,0.0014994358801524023,0.0024893507570117046,events/second
1781381912,5,0.0065634088236107765,2.9796673584704155E-7,0.001356745690307576,0.0024077401319287897,events/second
1781381942,5,0.006314576002810196,1.807259608657261E-7,0.0012276342673493224,0.0023288050213781933,events/second
1781381972,5,0.006083955720725932,1.0961583627108847E-7,0.001110809420760828,0.0022524577115603304,events/second
1781382002,5,0.005869603101876845,6.648536548845532E-8,0.0010051019282112474,0.0021786133642760054,events/second
1781382032,5,0.005669855035105965,4.032541259094837E-8,9.094538335856295E-4,0.0021071899226530215,events/second
1781382062,5,0.005483187618622136,2.445859910197205E-8,8.229078586045262E-4,0.002038108019963435,events/second
1781382092,5,0.00530838211921675,1.4834890248965937E-8,7.445978220612201E-4,0.001971290891430135,events/second
1781382122,5,0.0051444479289768025,8.997815769469827E-9,6.737399707890733E-4,0.001906664288924752,events/second
1781382152,5,0.00499032037587236,5.4574511346292715E-9,6.096251355964078E-4,0.0018441563984620947,events/second
