t,value
1781403273,354386576
1781403303,124237424
1781403333,146257520
1781403363,156743280
1781403393,160937584
1781403423,187151984
1781403453,191346288
1781403483,197637744
1781403513,201832048
1781403543,208123504
1781403573,212317808
1781403603,219657840
1781403633,236435056
1781403663,242726512
1781403693,246920816
1781403723,254260848
1781403753,258455152
1781403783,264746608
1781444820,130023424
1781444851,97241232
1781444881,177981584
1781444911,317736272
1781444941,328222032
1781444971,332416336
1781445001,339756368
1781445031,343950672
1781445061,351290704
1781445091,355485008
1781445121,362825040
1781445152,365970768
