t,value
1781444820,1022715
1781444851,1022715
1781444881,1022715
1781444911,1022715
1781444941,1022715
1781444971,1022715
1781445001,1022715
1781445031,1022715
1781445061,1022715
1781445091,1022715
1781445121,1022715
1781445152,1022715
