t,value
1781403273,134236040
1781403303,134236264
1781403333,134236360
1781403363,134236496
1781403393,134236464
1781403423,134236536
1781403453,134236504
1781403483,134236408
1781403513,134236376
1781403543,134236320
1781403573,134236224
1781403603,134236192
1781403633,134233112
1781403663,134233016
1781403693,134233176
1781403723,134233464
1781403753,134233472
1781403783,134233440
1781444820,41945688
1781444851,71306952
1781444881,88084200
1781444911,134235224
1781444941,134234464
1781444971,134234432
1781445001,134234312
1781445031,134234280
1781445061,134234248
1781445091,134234152
1781445121,134234096
1781445152,134234064
