t,value
1781403273,81245808
1781403303,81245808
1781403333,81245808
1781403363,81245808
1781403393,81245808
1781403423,81245808
1781403453,81245808
1781403483,81245808
1781403513,81245808
1781403543,81245808
1781403573,81245808
1781403603,81245808
1781403633,81245808
1781403663,81245808
1781403693,81245808
1781403723,81245808
1781403753,81245808
1781403783,81245808
1781444820,56623104
1781444851,66832528
1781444881,88852624
1781444911,66832528
1781444941,66832528
1781444971,66832528
1781445001,66832528
1781445031,66832528
1781445061,66832528
1781445091,66832528
1781445121,66832528
1781445152,66832528
